"Date","Price","Open","High","Low","Change %"
"Jan 18, 2001","5.274","5.274","5.274","5.274","-1.57%"
"Jan 17, 2001","5.358","5.358","5.358","5.358","-0.30%"
"Jan 16, 2001","5.374","5.374","5.374","5.374","0.47%"
"Jan 12, 2001","5.349","5.349","5.349","5.349","1.23%"
"Jan 11, 2001","5.284","5.284","5.284","5.284","-0.51%"
"Jan 10, 2001","5.311","5.311","5.311","5.311","1.28%"
"Jan 09, 2001","5.244","5.244","5.244","5.244","1.18%"
"Jan 08, 2001","5.183","5.183","5.183","5.183","1.21%"
"Jan 05, 2001","5.121","5.121","5.121","5.121","-4.87%"
"Jan 04, 2001","5.383","5.383","5.383","5.383","-4.81%"
"Jan 03, 2001","5.655","5.655","5.655","5.655","1.11%"
"Jan 02, 2001","5.593","5.593","5.593","5.593","-4.70%"
"Dec 29, 2000","5.869","5.869","5.869","5.869","-1.64%"
"Dec 28, 2000","5.967","5.967","5.967","5.967","3.61%"
"Dec 27, 2000","5.759","5.759","5.759","5.759","10.01%"
"Dec 22, 2000","5.235","5.235","5.235","5.235","-3.68%"
"Dec 21, 2000","5.435","5.435","5.435","5.435","-5.46%"
"Dec 20, 2000","5.749","5.749","5.749","5.749","-2.84%"
"Dec 19, 2000","5.917","5.917","5.917","5.917","-0.34%"
"Dec 18, 2000","5.937","5.937","5.937","5.937","-1.15%"
"Dec 15, 2000","6.006","6.006","6.006","6.006","-0.40%"
"Dec 14, 2000","6.030","6.030","6.030","6.030","-0.18%"
"Dec 13, 2000","6.041","6.041","6.041","6.041","-0.36%"
"Dec 12, 2000","6.063","6.063","6.063","6.063","-0.08%"
"Dec 11, 2000","6.068","6.068","6.068","6.068","-0.10%"
"Dec 08, 2000","6.074","6.074","6.074","6.074","-0.30%"
"Dec 07, 2000","6.092","6.092","6.092","6.092","0.15%"
"Dec 06, 2000","6.083","6.083","6.083","6.083","-0.02%"
"Dec 05, 2000","6.084","6.084","6.084","6.084","-1.17%"
"Dec 04, 2000","6.156","6.156","6.156","6.156","-0.85%"
"Dec 01, 2000","6.209","6.209","6.209","6.209","0.03%"
"Nov 30, 2000","6.207","6.207","6.207","6.207","-0.19%"
"Nov 29, 2000","6.219","6.219","6.219","6.219","-0.85%"
"Nov 28, 2000","6.272","6.272","6.272","6.272","-0.73%"
"Nov 27, 2000","6.318","6.318","6.318","6.318","-0.50%"
"Nov 24, 2000","6.350","6.350","6.350","6.350","0.11%"
"Nov 22, 2000","6.343","6.343","6.343","6.343","0.28%"
"Nov 21, 2000","6.325","6.325","6.325","6.325","0.11%"
"Nov 20, 2000","6.318","6.318","6.318","6.318","-0.27%"
"Nov 17, 2000","6.335","6.335","6.335","6.335","0.03%"
"Nov 16, 2000","6.333","6.333","6.333","6.333","-0.35%"
"Nov 15, 2000","6.355","6.355","6.355","6.355","0.99%"
"Nov 14, 2000","6.293","6.293","6.293","6.293","-1.05%"
"Nov 13, 2000","6.360","6.360","6.360","6.360","0.82%"
"Nov 10, 2000","6.308","6.308","6.308","6.308","-1.08%"
"Nov 09, 2000","6.377","6.377","6.377","6.377","-0.14%"
"Nov 08, 2000","6.386","6.386","6.386","6.386","-0.06%"
"Nov 07, 2000","6.390","6.390","6.390","6.390","0.31%"
"Nov 06, 2000","6.370","6.370","6.370","6.370","-0.11%"
"Nov 03, 2000","6.377","6.377","6.377","6.377","0.36%"
"Nov 02, 2000","6.354","6.354","6.354","6.354","-0.02%"
"Nov 01, 2000","6.355","6.355","6.355","6.355","0.06%"
"Oct 31, 2000","6.351","6.351","6.351","6.351","0.36%"
"Oct 30, 2000","6.328","6.328","6.328","6.328","0.14%"
"Oct 27, 2000","6.319","6.319","6.319","6.319","-0.55%"
"Oct 26, 2000","6.354","6.354","6.354","6.354","0.16%"
"Oct 25, 2000","6.344","6.344","6.344","6.344","-0.02%"
"Oct 24, 2000","6.345","6.345","6.345","6.345","0.17%"
"Oct 23, 2000","6.334","6.334","6.334","6.334","0.57%"
"Oct 20, 2000","6.298","6.298","6.298","6.298","-0.30%"
"Oct 19, 2000","6.317","6.317","6.317","6.317","1.84%"
"Oct 18, 2000","6.203","6.203","6.203","6.203","-0.02%"
"Oct 17, 2000","6.204","6.204","6.204","6.204","-0.16%"
"Oct 16, 2000","6.214","6.214","6.214","6.214","1.17%"
"Oct 13, 2000","6.142","6.142","6.142","6.142","-0.39%"
"Oct 12, 2000","6.166","6.166","6.166","6.166","4.42%"
"Oct 11, 2000","5.905","5.905","5.905","5.905","-4.87%"
"Oct 10, 2000","6.207","6.207","6.207","6.207","-0.34%"
"Oct 09, 2000","6.228","6.228","6.228","6.228","0.06%"
"Oct 06, 2000","6.224","6.224","6.224","6.224","-0.06%"
"Oct 05, 2000","6.228","6.228","6.228","6.228","5.56%"
"Oct 04, 2000","5.900","5.900","5.900","5.900","-5.30%"
"Oct 03, 2000","6.230","6.230","6.230","6.230","0.60%"
"Oct 02, 2000","6.193","6.193","6.193","6.193","-0.26%"
"Sep 29, 2000","6.209","6.209","6.209","6.209","-0.14%"
"Sep 28, 2000","6.218","6.218","6.218","6.218","0.75%"
"Sep 27, 2000","6.172","6.172","6.172","6.172","0.46%"
"Sep 26, 2000","6.144","6.144","6.144","6.144","-0.03%"
"Sep 25, 2000","6.146","6.146","6.146","6.146","-0.18%"
"Sep 22, 2000","6.157","6.157","6.157","6.157","0.20%"
"Sep 21, 2000","6.145","6.145","6.145","6.145","0.41%"
"Sep 20, 2000","6.120","6.120","6.120","6.120","-0.02%"
"Sep 19, 2000","6.121","6.121","6.121","6.121","-0.15%"
"Sep 18, 2000","6.130","6.130","6.130","6.130","-0.10%"
"Sep 15, 2000","6.136","6.136","6.136","6.136","0.03%"
"Sep 14, 2000","6.134","6.134","6.134","6.134","1.00%"
"Sep 13, 2000","6.073","6.073","6.073","6.073","-0.18%"
"Sep 12, 2000","6.084","6.084","6.084","6.084","-0.33%"
"Sep 11, 2000","6.104","6.104","6.104","6.104","-0.62%"
"Sep 08, 2000","6.142","6.142","6.142","6.142","-0.71%"
"Sep 07, 2000","6.186","6.186","6.186","6.186","-0.27%"
"Sep 06, 2000","6.203","6.203","6.203","6.203","-0.48%"
"Sep 05, 2000","6.233","6.233","6.233","6.233","-0.48%"
"Sep 01, 2000","6.263","6.263","6.263","6.263","-0.70%"
"Aug 31, 2000","6.307","6.307","6.307","6.307","-0.25%"
"Aug 30, 2000","6.323","6.323","6.323","6.323","0.27%"
"Aug 29, 2000","6.306","6.306","6.306","6.306","0.13%"
"Aug 28, 2000","6.298","6.298","6.298","6.298","0.14%"
"Aug 25, 2000","6.289","6.289","6.289","6.289","0.11%"
"Aug 24, 2000","6.282","6.282","6.282","6.282","-0.02%"
"Aug 23, 2000","6.283","6.283","6.283","6.283","0.32%"
"Aug 22, 2000","6.263","6.263","6.263","6.263","0.13%"
"Aug 21, 2000","6.255","6.255","6.255","6.255","-0.02%"
"Aug 18, 2000","6.256","6.256","6.256","6.256","0.03%"
"Aug 17, 2000","6.254","6.254","6.254","6.254","-0.02%"
"Aug 16, 2000","6.255","6.255","6.255","6.255","0.06%"
"Aug 15, 2000","6.251","6.251","6.251","6.251","-0.27%"
"Aug 14, 2000","6.268","6.268","6.268","6.268","0.51%"
"Aug 11, 2000","6.236","6.236","6.236","6.236","-0.05%"
"Aug 10, 2000","6.239","6.239","6.239","6.239","0.32%"
"Aug 09, 2000","6.219","6.219","6.219","6.219","1.92%"
"Aug 08, 2000","6.102","6.102","6.102","6.102","-2.12%"
"Aug 07, 2000","6.234","6.234","6.234","6.234","0.40%"
"Aug 04, 2000","6.209","6.209","6.209","6.209","-0.14%"
"Aug 03, 2000","6.218","6.218","6.218","6.218","-0.35%"
"Aug 02, 2000","6.240","6.240","6.240","6.240","1.69%"
"Aug 01, 2000","6.136","6.136","6.136","6.136","-1.08%"
"Jul 31, 2000","6.203","6.203","6.203","6.203","0.32%"
"Jul 28, 2000","6.183","6.183","6.183","6.183","-0.23%"
"Jul 27, 2000","6.197","6.197","6.197","6.197","0.32%"
"Jul 26, 2000","6.177","6.177","6.177","6.177","0.70%"
"Jul 25, 2000","6.134","6.134","6.134","6.134","-0.11%"
"Jul 24, 2000","6.141","6.141","6.141","6.141","0.67%"
"Jul 21, 2000","6.100","6.100","6.100","6.100","-1.31%"
"Jul 20, 2000","6.181","6.181","6.181","6.181","0.57%"
"Jul 19, 2000","6.146","6.146","6.146","6.146","0.24%"
"Jul 18, 2000","6.131","6.131","6.131","6.131","-0.24%"
"Jul 17, 2000","6.146","6.146","6.146","6.146","-0.26%"
"Jul 14, 2000","6.162","6.162","6.162","6.162","-0.06%"
"Jul 13, 2000","6.166","6.166","6.166","6.166","0.03%"
"Jul 12, 2000","6.164","6.164","6.164","6.164","4.17%"
"Jul 11, 2000","5.917","5.917","5.917","5.917","-2.05%"
"Jul 10, 2000","6.041","6.041","6.041","6.041","0.42%"
"Jul 07, 2000","6.016","6.016","6.016","6.016","0.30%"
"Jul 06, 2000","5.998","5.998","5.998","5.998","0.23%"
"Jul 05, 2000","5.984","5.984","5.984","5.984","2.15%"
"Jul 03, 2000","5.858","5.858","5.858","5.858","-0.03%"
"Jun 30, 2000","5.860","5.860","5.860","5.860","0.50%"
"Jun 29, 2000","5.831","5.831","5.831","5.831","0.57%"
"Jun 28, 2000","5.798","5.798","5.798","5.798","-0.51%"
"Jun 27, 2000","5.828","5.828","5.828","5.828","0.50%"
"Jun 26, 2000","5.799","5.799","5.799","5.799","-0.69%"
"Jun 23, 2000","5.839","5.839","5.839","5.839","1.04%"
"Jun 22, 2000","5.779","5.779","5.779","5.779","-0.02%"
"Jun 21, 2000","5.780","5.780","5.780","5.780","-0.07%"
"Jun 20, 2000","5.784","5.784","5.784","5.784","0.14%"
"Jun 19, 2000","5.776","5.776","5.776","5.776","-0.55%"
"Jun 16, 2000","5.808","5.808","5.808","5.808","-0.22%"
"Jun 15, 2000","5.821","5.821","5.821","5.821","0.34%"
"Jun 14, 2000","5.801","5.801","5.801","5.801","1.03%"
"Jun 13, 2000","5.742","5.742","5.742","5.742","-1.64%"
"Jun 12, 2000","5.838","5.838","5.838","5.838","-1.08%"
"Jun 09, 2000","5.902","5.902","5.902","5.902","0.14%"
"Jun 08, 2000","5.894","5.894","5.894","5.894","-0.02%"
"Jun 07, 2000","5.895","5.895","5.895","5.895","-1.24%"
"Jun 06, 2000","5.969","5.969","5.969","5.969","1.70%"
"Jun 05, 2000","5.869","5.869","5.869","5.869","1.05%"
"Jun 02, 2000","5.808","5.808","5.808","5.808","1.97%"
"Jun 01, 2000","5.696","5.696","5.696","5.696","1.48%"
"May 31, 2000","5.613","5.613","5.613","5.613","-1.96%"
"May 30, 2000","5.725","5.725","5.725","5.725","-1.05%"
"May 26, 2000","5.786","5.786","5.786","5.786","-0.96%"
"May 25, 2000","5.842","5.842","5.842","5.842","-0.81%"
"May 24, 2000","5.890","5.890","5.890","5.890","-0.62%"
"May 23, 2000","5.927","5.927","5.927","5.927","1.70%"
"May 22, 2000","5.828","5.828","5.828","5.828","-0.19%"
"May 19, 2000","5.839","5.839","5.839","5.839","-0.66%"
"May 18, 2000","5.878","5.878","5.878","5.878","-2.70%"
"May 17, 2000","6.041","6.041","6.041","6.041","-1.72%"
"May 16, 2000","6.147","6.147","6.147","6.147","1.14%"
"May 15, 2000","6.078","6.078","6.078","6.078","-0.61%"
"May 12, 2000","6.115","6.115","6.115","6.115","1.63%"
"May 11, 2000","6.017","6.017","6.017","6.017","-1.08%"
"May 10, 2000","6.083","6.083","6.083","6.083","-0.52%"
"May 09, 2000","6.115","6.115","6.115","6.115","2.19%"
"May 08, 2000","5.984","5.984","5.984","5.984","0.69%"
"May 05, 2000","5.943","5.943","5.943","5.943","0.75%"
"May 04, 2000","5.899","5.899","5.899","5.899","0.96%"
"May 03, 2000","5.843","5.843","5.843","5.843","-0.68%"
"May 02, 2000","5.883","5.883","5.883","5.883","1.50%"
"May 01, 2000","5.796","5.796","5.796","5.796","-0.29%"
"Apr 28, 2000","5.813","5.813","5.813","5.813","1.50%"
"Apr 27, 2000","5.727","5.727","5.727","5.727","-0.19%"
"Apr 26, 2000","5.738","5.738","5.738","5.738","-0.74%"
"Apr 25, 2000","5.781","5.781","5.781","5.781","0.64%"
"Apr 24, 2000","5.744","5.744","5.744","5.744","-0.61%"
"Apr 20, 2000","5.779","5.779","5.779","5.779","-0.29%"
"Apr 19, 2000","5.796","5.796","5.796","5.796","0.26%"
"Apr 18, 2000","5.781","5.781","5.781","5.781","0.45%"
"Apr 17, 2000","5.755","5.755","5.755","5.755","-0.16%"
"Apr 14, 2000","5.764","5.764","5.764","5.764","0.10%"
"Apr 13, 2000","5.758","5.758","5.758","5.758","-1.18%"
"Apr 12, 2000","5.827","5.827","5.827","5.827","0.07%"
"Apr 11, 2000","5.823","5.823","5.823","5.823","-0.31%"
"Apr 10, 2000","5.841","5.841","5.841","5.841","-0.49%"
"Apr 07, 2000","5.870","5.870","5.870","5.870","-0.05%"
"Apr 06, 2000","5.873","5.873","5.873","5.873","0.34%"
"Apr 05, 2000","5.853","5.853","5.853","5.853","0.88%"
"Apr 04, 2000","5.802","5.802","5.802","5.802","-0.22%"
"Apr 03, 2000","5.815","5.815","5.815","5.815","-0.77%"
"Mar 31, 2000","5.860","5.860","5.860","5.860","-0.14%"
"Mar 30, 2000","5.868","5.868","5.868","5.868","-0.29%"
"Mar 29, 2000","5.885","5.885","5.885","5.885","0.17%"
"Mar 28, 2000","5.875","5.875","5.875","5.875","0.63%"
"Mar 27, 2000","5.838","5.838","5.838","5.838","-0.73%"
"Mar 24, 2000","5.881","5.881","5.881","5.881","0.50%"
"Mar 23, 2000","5.852","5.852","5.852","5.852","-0.56%"
"Mar 22, 2000","5.885","5.885","5.885","5.885","-0.10%"
"Mar 21, 2000","5.891","5.891","5.891","5.891","0.19%"
"Mar 20, 2000","5.880","5.880","5.880","5.880","0.26%"
"Mar 17, 2000","5.865","5.865","5.865","5.865","0.39%"
"Mar 16, 2000","5.842","5.842","5.842","5.842","0.17%"
"Mar 15, 2000","5.832","5.832","5.832","5.832","-0.43%"
"Mar 14, 2000","5.857","5.857","5.857","5.857","0.02%"
"Mar 13, 2000","5.856","5.856","5.856","5.856","1.19%"
"Mar 10, 2000","5.787","5.787","5.787","5.787","-0.41%"
"Mar 09, 2000","5.811","5.811","5.811","5.811","-0.02%"
"Mar 08, 2000","5.812","5.812","5.812","5.812","0.00%"
"Mar 07, 2000","5.812","5.812","5.812","5.812","0.17%"
"Mar 06, 2000","5.802","5.802","5.802","5.802","0.26%"
"Mar 03, 2000","5.787","5.787","5.787","5.787","0.85%"
"Mar 02, 2000","5.738","5.738","5.738","5.738","-0.19%"
"Mar 01, 2000","5.749","5.749","5.749","5.749","-0.74%"
"Feb 29, 2000","5.792","5.792","5.792","5.792","-0.17%"
"Feb 28, 2000","5.802","5.802","5.802","5.802","0.35%"
"Feb 25, 2000","5.782","5.782","5.782","5.782","-0.41%"
"Feb 24, 2000","5.806","5.806","5.806","5.806","-0.02%"
"Feb 23, 2000","5.807","5.807","5.807","5.807","0.69%"
"Feb 22, 2000","5.767","5.767","5.767","5.767","0.66%"
"Feb 18, 2000","5.729","5.729","5.729","5.729","-0.05%"
"Feb 17, 2000","5.732","5.732","5.732","5.732","0.35%"
"Feb 16, 2000","5.712","5.712","5.712","5.712","1.46%"
"Feb 15, 2000","5.630","5.630","5.630","5.630","0.66%"
"Feb 14, 2000","5.593","5.593","5.593","5.593","-0.71%"
"Feb 11, 2000","5.633","5.633","5.633","5.633","-0.37%"
"Feb 10, 2000","5.654","5.654","5.654","5.654","0.44%"
"Feb 09, 2000","5.629","5.629","5.629","5.629","-0.93%"
"Feb 08, 2000","5.682","5.682","5.682","5.682","1.21%"
"Feb 07, 2000","5.614","5.614","5.614","5.614","-0.20%"
"Feb 04, 2000","5.625","5.625","5.625","5.625","0.23%"
"Feb 03, 2000","5.612","5.612","5.612","5.612","0.27%"
"Feb 02, 2000","5.597","5.597","5.597","5.597","-1.67%"
"Feb 01, 2000","5.692","5.692","5.692","5.692","0.00%"
"Jan 31, 2000","5.692","5.692","5.692","5.692","1.19%"
"Jan 28, 2000","5.625","5.625","5.625","5.625","1.08%"
"Jan 27, 2000","5.565","5.565","5.565","5.565","0.07%"
"Jan 26, 2000","5.561","5.561","5.561","5.561","-0.11%"
"Jan 25, 2000","5.567","5.567","5.567","5.567","2.20%"
"Jan 24, 2000","5.447","5.447","5.447","5.447","0.37%"
"Jan 21, 2000","5.427","5.427","5.427","5.427","-0.04%"
"Jan 20, 2000","5.429","5.429","5.429","5.429","-0.97%"
"Jan 19, 2000","5.482","5.482","5.482","5.482","2.03%"
"Jan 18, 2000","5.373","5.373","5.373","5.373","-0.50%"
"Jan 14, 2000","5.400","5.400","5.400","5.400","0.43%"
"Jan 13, 2000","5.377","5.377","5.377","5.377","-0.79%"
"Jan 12, 2000","5.420","5.420","5.420","5.420","-0.02%"
"Jan 11, 2000","5.421","5.421","5.421","5.421","0.69%"
"Jan 10, 2000","5.384","5.384","5.384","5.384","0.17%"
"Jan 07, 2000","5.375","5.375","5.375","5.375","-0.33%"
"Jan 06, 2000","5.393","5.393","5.393","5.393","-0.68%"
"Jan 05, 2000","5.430","5.430","5.430","5.430","0.95%"
"Jan 04, 2000","5.379","5.379","5.379","5.379","-0.48%"
"Jan 03, 2000","5.405","5.405","5.405","5.405","3.80%"
"Dec 31, 1999","5.207","5.207","5.207","5.207","0.39%"
"Dec 30, 1999","5.187","5.187","5.187","5.187","-3.75%"
"Dec 28, 1999","5.389","5.389","5.389","5.389","-1.06%"
"Dec 27, 1999","5.447","5.447","5.447","5.447","-0.16%"
"Dec 23, 1999","5.456","5.456","5.456","5.456","-0.96%"
"Dec 22, 1999","5.509","5.509","5.509","5.509","-1.18%"
"Dec 21, 1999","5.575","5.575","5.575","5.575","1.00%"
"Dec 20, 1999","5.520","5.520","5.520","5.520","1.53%"
"Dec 17, 1999","5.437","5.437","5.437","5.437","1.30%"
"Dec 16, 1999","5.367","5.367","5.367","5.367","0.58%"
"Dec 15, 1999","5.336","5.336","5.336","5.336","-0.17%"
"Dec 14, 1999","5.345","5.345","5.345","5.345","1.02%"
"Dec 13, 1999","5.291","5.291","5.291","5.291","1.59%"
"Dec 10, 1999","5.208","5.208","5.208","5.208","-0.84%"
"Dec 09, 1999","5.252","5.252","5.252","5.252","0.79%"
"Dec 08, 1999","5.211","5.211","5.211","5.211","0.39%"
"Dec 07, 1999","5.191","5.191","5.191","5.191","-0.52%"
"Dec 06, 1999","5.218","5.218","5.218","5.218","-0.40%"
"Dec 03, 1999","5.239","5.239","5.239","5.239","-0.06%"
"Dec 02, 1999","5.242","5.242","5.242","5.242","-0.30%"
"Dec 01, 1999","5.258","5.258","5.258","5.258","-0.51%"
"Nov 30, 1999","5.285","5.285","5.285","5.285","-0.51%"
"Nov 29, 1999","5.312","5.312","5.312","5.312","0.59%"
"Nov 26, 1999","5.281","5.281","5.281","5.281","-0.04%"
"Nov 24, 1999","5.283","5.283","5.283","5.283","1.17%"
"Nov 23, 1999","5.222","5.222","5.222","5.222","0.08%"
"Nov 22, 1999","5.218","5.218","5.218","5.218","0.00%"
"Nov 19, 1999","5.218","5.218","5.218","5.218","0.15%"
"Nov 18, 1999","5.210","5.210","5.210","5.210","0.17%"
"Nov 17, 1999","5.201","5.201","5.201","5.201","-1.29%"
"Nov 16, 1999","5.269","5.269","5.269","5.269","0.38%"
"Nov 15, 1999","5.249","5.249","5.249","5.249","0.79%"
"Nov 12, 1999","5.208","5.208","5.208","5.208","0.19%"
"Nov 11, 1999","5.198","5.198","5.198","5.198","0.17%"
"Nov 10, 1999","5.189","5.189","5.189","5.189","1.19%"
"Nov 09, 1999","5.128","5.128","5.128","5.128","-0.93%"
"Nov 08, 1999","5.176","5.176","5.176","5.176","1.63%"
"Nov 05, 1999","5.093","5.093","5.093","5.093","0.77%"
"Nov 04, 1999","5.054","5.054","5.054","5.054","-0.02%"
"Nov 03, 1999","5.055","5.055","5.055","5.055","-1.23%"
"Nov 02, 1999","5.118","5.118","5.118","5.118","1.53%"
"Nov 01, 1999","5.041","5.041","5.041","5.041","-1.02%"
"Oct 29, 1999","5.093","5.093","5.093","5.093","-0.06%"
"Oct 28, 1999","5.096","5.096","5.096","5.096","-0.62%"
"Oct 27, 1999","5.128","5.128","5.128","5.128","-0.16%"
"Oct 26, 1999","5.136","5.136","5.136","5.136","2.31%"
"Oct 25, 1999","5.020","5.020","5.020","5.020","-0.83%"
"Oct 22, 1999","5.062","5.062","5.062","5.062","-1.17%"
"Oct 21, 1999","5.122","5.122","5.122","5.122","-0.21%"
"Oct 20, 1999","5.133","5.133","5.133","5.133","1.70%"
"Oct 19, 1999","5.047","5.047","5.047","5.047","-0.30%"
"Oct 18, 1999","5.062","5.062","5.062","5.062","0.82%"
"Oct 15, 1999","5.021","5.021","5.021","5.021","0.28%"
"Oct 14, 1999","5.007","5.007","5.007","5.007","0.72%"
"Oct 13, 1999","4.971","4.971","4.971","4.971","2.54%"
"Oct 12, 1999","4.848","4.848","4.848","4.848","0.98%"
"Oct 11, 1999","4.801","4.801","4.801","4.801","0.00%"
"Oct 08, 1999","4.801","4.801","4.801","4.801","-0.06%"
"Oct 07, 1999","4.804","4.804","4.804","4.804","-0.02%"
"Oct 06, 1999","4.805","4.805","4.805","4.805","-0.64%"
"Oct 05, 1999","4.836","4.836","4.836","4.836","1.38%"
"Oct 04, 1999","4.770","4.770","4.770","4.770","-0.87%"
"Oct 01, 1999","4.812","4.812","4.812","4.812","0.38%"
"Sep 30, 1999","4.794","4.794","4.794","4.794","-0.23%"
"Sep 29, 1999","4.805","4.805","4.805","4.805","-1.07%"
"Sep 28, 1999","4.857","4.857","4.857","4.857","1.17%"
"Sep 27, 1999","4.801","4.801","4.801","4.801","0.42%"
"Sep 24, 1999","4.781","4.781","4.781","4.781","-0.58%"
"Sep 23, 1999","4.809","4.809","4.809","4.809","0.08%"
"Sep 22, 1999","4.805","4.805","4.805","4.805","0.65%"
"Sep 21, 1999","4.774","4.774","4.774","4.774","2.53%"
"Sep 20, 1999","4.656","4.656","4.656","4.656","0.11%"
"Sep 17, 1999","4.651","4.651","4.651","4.651","-0.83%"
"Sep 16, 1999","4.690","4.690","4.690","4.690","-0.89%"
"Sep 15, 1999","4.732","4.732","4.732","4.732","-1.74%"
"Sep 14, 1999","4.816","4.816","4.816","4.816","1.62%"
"Sep 13, 1999","4.739","4.739","4.739","4.739","-0.02%"
"Sep 10, 1999","4.740","4.740","4.740","4.740","-1.33%"
"Sep 09, 1999","4.804","4.804","4.804","4.804","-0.23%"
"Sep 08, 1999","4.815","4.815","4.815","4.815","-0.02%"
"Sep 07, 1999","4.816","4.816","4.816","4.816","-1.61%"
"Sep 03, 1999","4.895","4.895","4.895","4.895","-0.26%"
"Sep 02, 1999","4.908","4.908","4.908","4.908","-0.65%"
"Sep 01, 1999","4.940","4.940","4.940","4.940","-0.64%"
"Aug 31, 1999","4.972","4.972","4.972","4.972","0.06%"
"Aug 30, 1999","4.969","4.969","4.969","4.969","0.00%"
"Aug 27, 1999","4.969","4.969","4.969","4.969","1.02%"
"Aug 26, 1999","4.919","4.919","4.919","4.919","0.20%"
"Aug 25, 1999","4.909","4.909","4.909","4.909","-0.45%"
"Aug 24, 1999","4.931","4.931","4.931","4.931","1.82%"
"Aug 23, 1999","4.843","4.843","4.843","4.843","1.06%"
"Aug 20, 1999","4.792","4.792","4.792","4.792","1.05%"
"Aug 19, 1999","4.742","4.742","4.742","4.742","-0.23%"
"Aug 18, 1999","4.753","4.753","4.753","4.753","-0.98%"
"Aug 17, 1999","4.800","4.800","4.800","4.800","2.39%"
"Aug 16, 1999","4.688","4.688","4.688","4.688","-0.89%"
"Aug 13, 1999","4.730","4.730","4.730","4.730","-1.03%"
"Aug 12, 1999","4.779","4.779","4.779","4.779","-2.35%"
"Aug 11, 1999","4.894","4.894","4.894","4.894","-0.65%"
"Aug 10, 1999","4.926","4.926","4.926","4.926","1.71%"
"Aug 09, 1999","4.843","4.843","4.843","4.843","1.51%"
"Aug 06, 1999","4.771","4.771","4.771","4.771","1.51%"
"Aug 05, 1999","4.700","4.700","4.700","4.700","-1.32%"
"Aug 04, 1999","4.763","4.763","4.763","4.763","-1.10%"
"Aug 03, 1999","4.816","4.816","4.816","4.816","0.86%"
"Aug 02, 1999","4.775","4.775","4.775","4.775","0.63%"
"Jul 30, 1999","4.745","4.745","4.745","4.745","0.74%"
"Jul 29, 1999","4.710","4.710","4.710","4.710","0.19%"
"Jul 28, 1999","4.701","4.701","4.701","4.701","0.21%"
"Jul 27, 1999","4.691","4.691","4.691","4.691","0.30%"
"Jul 26, 1999","4.677","4.677","4.677","4.677","1.34%"
"Jul 23, 1999","4.615","4.615","4.615","4.615","0.41%"
"Jul 22, 1999","4.596","4.596","4.596","4.596","0.68%"
"Jul 21, 1999","4.565","4.565","4.565","4.565","-0.91%"
"Jul 20, 1999","4.607","4.607","4.607","4.607","-0.28%"
"Jul 19, 1999","4.620","4.620","4.620","4.620","-1.01%"
"Jul 16, 1999","4.667","4.667","4.667","4.667","-0.49%"
"Jul 15, 1999","4.690","4.690","4.690","4.690","-0.45%"
"Jul 14, 1999","4.711","4.711","4.711","4.711","0.21%"
"Jul 13, 1999","4.701","4.701","4.701","4.701","0.30%"
"Jul 12, 1999","4.687","4.687","4.687","4.687","0.43%"
"Jul 09, 1999","4.667","4.667","4.667","4.667","0.19%"
"Jul 08, 1999","4.658","4.658","4.658","4.658","0.22%"
"Jul 07, 1999","4.648","4.648","4.648","4.648","0.28%"
"Jul 06, 1999","4.635","4.635","4.635","4.635","-0.66%"
"Jul 02, 1999","4.666","4.666","4.666","4.666","0.17%"
"Jul 01, 1999","4.658","4.658","4.658","4.658","-2.00%"
"Jun 30, 1999","4.753","4.753","4.753","4.753","-0.65%"
"Jun 29, 1999","4.784","4.784","4.784","4.784","-0.35%"
"Jun 28, 1999","4.801","4.801","4.801","4.801","0.42%"
"Jun 25, 1999","4.781","4.781","4.781","4.781","1.23%"
"Jun 24, 1999","4.723","4.723","4.723","4.723","0.04%"
"Jun 23, 1999","4.721","4.721","4.721","4.721","-0.23%"
"Jun 22, 1999","4.732","4.732","4.732","4.732","1.18%"
"Jun 21, 1999","4.677","4.677","4.677","4.677","0.43%"
"Jun 18, 1999","4.657","4.657","4.657","4.657","0.65%"
"Jun 17, 1999","4.627","4.627","4.627","4.627","-0.45%"
"Jun 16, 1999","4.648","4.648","4.648","4.648","-1.36%"
"Jun 15, 1999","4.712","4.712","4.712","4.712","0.53%"
"Jun 14, 1999","4.687","4.687","4.687","4.687","-0.89%"
"Jun 11, 1999","4.729","4.729","4.729","4.729","1.52%"
"Jun 10, 1999","4.658","4.658","4.658","4.658","1.57%"
"Jun 09, 1999","4.586","4.586","4.586","4.586","-0.24%"
"Jun 08, 1999","4.597","4.597","4.597","4.597","2.16%"
"Jun 07, 1999","4.500","4.500","4.500","4.500","-0.82%"
"Jun 04, 1999","4.537","4.537","4.537","4.537","-1.50%"
"Jun 03, 1999","4.606","4.606","4.606","4.606","-2.44%"
"Jun 02, 1999","4.721","4.721","4.721","4.721","1.18%"
"Jun 01, 1999","4.666","4.666","4.666","4.666","0.67%"
"May 28, 1999","4.635","4.635","4.635","4.635","0.17%"
"May 27, 1999","4.627","4.627","4.627","4.627","-0.45%"
"May 26, 1999","4.648","4.648","4.648","4.648","0.43%"
"May 25, 1999","4.628","4.628","4.628","4.628","0.43%"
"May 24, 1999","4.608","4.608","4.608","4.608","0.52%"
"May 21, 1999","4.584","4.584","4.584","4.584","-0.26%"
